user_id,journey_ids,plug_in_time,departure_time,time_slot,carbon_emission,avg_carbon_emission,avg_priority_carbon_emission,total_demand,charging_duration,user_type
17_nurse,"['d33501e3c5a84713b3036ed4dbd51012', '0eb30f7e505942459a2ac3aa1bfca97d']",2022-08-13 21:30,2022-08-14 00:30,2022-08-13 23:30 ~ 2022-08-14 00:07,140.33333333333334,3.792792792792793,70.16666666666667,22.2,37.0,nurse
17_nurse,"['21fec2e8bc964530b1caeb163577b698', '25b3e602951348dfb0dbd60321cedda4']",2022-08-14 21:32,2022-08-15 01:32,2022-08-14 23:00 ~ 2022-08-14 23:16,69.6,4.35,34.8,15.3,16.0,nurse
,,,,,,,,,,
,,,,,,,,,,
14_9_5,"['78abd34b13ca4677aa83ba6e7c6b145f', '7845686ddc9e420598debeb99c8856ca']",2022-08-10 17:29,2022-08-10 20:29,2022-08-10 17:30 ~ 2022-08-10 17:40,36.5,3.65,18.25,13.2,10.0,9_5
14_9_5,"['7d0d90611e324ad3b2cef567c24060a3', '1a77c155c3204a3480aca36cf2b1f05f']",2022-08-11 17:32,2022-08-11 20:32,2022-08-11 17:32 ~ 2022-08-11 17:59,98.1,3.6333333333333333,49.05,18.9,27.0,9_5
14_9_5,"['f33b0b22efe0438d8988be566ba5c668', '3648dcd094d34658a3eabf56431a9d36']",2022-08-12 17:08,2022-08-12 20:08,2022-08-12 17:08 ~ 2022-08-12 17:40,113.56666666666666,3.548958333333333,56.78333333333333,20.4,32.0,9_5
14_9_5,"['51ed86d030a1424f81cf3c0c7b16347a', '26ff54640b214b4295f4a66b754508fd']",2022-08-13 17:26,2022-08-13 21:26,2022-08-13 17:30 ~ 2022-08-13 17:46,58.4,3.65,29.2,15.0,16.0,9_5
14_9_5,"['23189f9481e54c498afe1bff8266de43', 'e9b1bd4447b0441198b290e173dc5708']",2022-08-14 17:57,2022-08-14 21:57,2022-08-14 17:57 ~ 2022-08-14 18:19,86.28333333333333,3.921969696969697,43.141666666666666,17.1,22.0,9_5
,,,,,,,,,,
13_9_5,"['a38c58e3f6864a4e9810a07474da3ff4', 'ae577b1b3fba42aa90350d9774fdfca9']",2022-08-09 17:22,2022-08-09 21:22,2022-08-09 17:22 ~ 2022-08-09 17:58,128.86666666666667,3.57962962962963,64.43333333333334,21.9,36.0,9_5
13_9_5,"['aa60bb7178b94335884d42310c309325', '9840eb72b0af40c58f62b2b031f9ca01']",2022-08-10 17:22,2022-08-10 20:22,2022-08-10 17:30 ~ 2022-08-10 17:41,40.15,3.65,20.075,13.5,11.0,9_5
,,,,,,,,,,
13_9_5,"['354553bc0c1b4542afc7f70d6bc47f7b', 'ec5b135e27f244358505efa7ed200095']",2022-08-12 17:04,2022-08-12 20:04,2022-08-12 17:04 ~ 2022-08-12 17:15,38.86666666666667,3.533333333333333,19.433333333333334,13.5,11.0,9_5
13_9_5,"['cfe54c66a005482984c59f6e895b28eb', '1789d9cca69e4a8cbe81dbcee04c9dba']",2022-08-13 17:57,2022-08-13 20:57,2022-08-13 17:57 ~ 2022-08-13 17:58,3.65,3.65,1.825,10.2,1.0,9_5
13_9_5,"['c66f3e6f914144c0823d304b48289547', 'd22500544bb144a681083377141705bc']",2022-08-14 17:10,2022-08-14 21:10,2022-08-14 17:10 ~ 2022-08-14 17:51,156.51666666666665,3.8174796747967474,78.25833333333333,23.4,41.0,9_5
,,,,,,,,,,
11_9_5,"['24c2e6a359134ced9bdac47765d4ede7', '30f143cfe85f48d4917d2b922a23dc3c']",2022-08-09 17:54,2022-08-09 19:54,2022-08-09 17:54 ~ 2022-08-09 17:55,3.5833333333333335,3.5833333333333335,1.7916666666666667,10.2,1.0,9_5
11_9_5,"['d95217da056a4555bd75bec4bad019be', 'b4156e03bb144a0996312041694254ee']",2022-08-10 17:41,2022-08-10 21:41,2022-08-10 17:41 ~ 2022-08-10 17:59,65.7,3.6500000000000004,32.85,15.9,18.0,9_5
11_9_5,"['de5d84ffb54743709a9d3dc689db6f87', '6ae7fb4b20ad41179b264674b6d238dc']",2022-08-11 17:02,2022-08-11 19:02,2022-08-11 17:02 ~ 2022-08-11 17:23,74.9,3.566666666666667,37.45,16.8,21.0,9_5
,,,,,,,,,,
,,,,,,,,,,
11_9_5,"['b16d7e83bb07422ab488c92dedc7f32e', '5487866acbdd439089cf9035049ad920']",2022-08-14 17:28,2022-08-14 20:28,2022-08-14 17:28 ~ 2022-08-14 17:46,69.16666666666667,3.842592592592593,34.583333333333336,15.9,18.0,9_5
4_nurse,"['6c8cbd578c2b45de96b9853487d2a3ef', '6a000a5d4b604d06908ce5589360f71c']",2022-08-08 09:26,2022-08-08 12:26,2022-08-08 12:00 ~ 2022-08-08 12:23,75.9,3.3000000000000003,37.95,17.4,23.0,nurse
,,,,,,,,,,
,,,,,,,,,,
4_nurse,"['27b912579bb548e7af5c9abc2e291e13', 'fc093e8b6320459587e68430dc96f0b4']",2022-08-11 10:01,2022-08-11 13:01,2022-08-11 12:22 ~ 2022-08-11 13:01,130.83333333333334,3.3547008547008548,65.41666666666667,22.8,39.0,nurse
,,,,,,,,,,
4_nurse,"['1ed7ee9c458c4de4baa9a89001978320', 'd8dca17eb9494c999ce189830222ebeb']",2022-08-13 17:17,2022-08-13 20:17,2022-08-13 17:17 ~ 2022-08-13 18:01,160.93333333333334,3.6575757575757577,80.46666666666667,24.6,44.0,nurse
4_nurse,"['ceb0be785a4f4d6684300e0ccc738f7c', '3b44a786954141589ae6d9e3a26658a4']",2022-08-14 17:46,2022-08-14 20:46,2022-08-14 17:46 ~ 2022-08-14 17:55,34.65,3.8499999999999996,17.325,12.9,9.0,nurse
7_9_5,"['900e997a59e14e70b168af17b198b3fe', '4527ef8243ea4edc814f0da7d18e60df']",2022-08-08 17:44,2022-08-08 21:44,2022-08-08 17:44 ~ 2022-08-08 17:48,15.533333333333333,3.8833333333333333,7.766666666666667,11.1,4.0,9_5
7_9_5,"['7e293f45a7124b5cab64509fc41c390f', '6fbd7de275c84ecf8ee055f48071a289']",2022-08-09 17:13,2022-08-09 20:13,2022-08-09 17:13 ~ 2022-08-09 17:38,89.3,3.572,44.65,18.3,25.0,9_5
7_9_5,"['9db1cba2d92b46508780bae6eb1dd7e6', 'd6b086758cd94ef8ae0fbd38041d1923']",2022-08-10 17:53,2022-08-10 19:53,2022-08-10 17:53 ~ 2022-08-10 18:12,70.15,3.6921052631578952,35.075,16.2,19.0,9_5
7_9_5,"['f5939bc5e9eb49c09009356d3163ea9b', '9f5fa3d3c4e5495f8de67faaf793fc7a']",2022-08-11 17:28,2022-08-11 21:28,2022-08-11 17:28 ~ 2022-08-11 18:16,178.0,3.7083333333333335,89.0,25.8,48.0,9_5
7_9_5,"['c73a0a1cdf3b4628b23c1bcfdffe6869', '0218a74490ba4e7d91db45bf7da30e15']",2022-08-12 17:36,2022-08-12 20:36,2022-08-12 17:36 ~ 2022-08-12 17:41,17.916666666666668,3.5833333333333335,8.958333333333334,11.4,5.0,9_5
,,,,,,,,,,
7_9_5,"['c129b005ef26480f8a4ca1f74ff7273f', '1b1859783f744b90b76edb5c024fc0ff']",2022-08-14 17:44,2022-08-14 19:44,2022-08-14 17:44 ~ 2022-08-14 17:51,26.95,3.85,13.475,12.0,7.0,9_5
5_nurse,"['79c0c636b5ae4095a4d7baec94a6ed30', 'adb0caf7f5aa44a4bbb4e992e2d5e423']",2022-08-08 09:47,2022-08-08 11:47,2022-08-08 11:23 ~ 2022-08-08 11:47,80.41666666666667,3.3506944444444446,40.208333333333336,17.7,24.0,nurse
5_nurse,"['909bd944c98e4fb5a38473ae3dd5bd5b', '5abe104123d446e78f9ad09547073ba1']",2022-08-09 09:50,2022-08-09 11:50,2022-08-09 11:30 ~ 2022-08-09 11:32,6.333333333333333,3.1666666666666665,3.1666666666666665,10.5,2.0,nurse
5_nurse,"['f400089aa17240f79694cbfe65c0ee4b', '16e46b7b00004eee83e1f91f8ced2f3c']",2022-08-10 09:38,2022-08-10 11:38,2022-08-10 10:30 ~ 2022-08-10 10:41,34.28333333333333,3.1166666666666667,17.141666666666666,13.5,11.0,nurse
5_nurse,"['dec7a99ad0c140948e68d34663e43e1d', '6af125d408f448049872c56c3f7e9b97']",2022-08-11 09:37,2022-08-11 12:37,2022-08-11 12:30 ~ 2022-08-11 12:37,23.45,3.35,11.725,12.3,7.0,nurse
,,,,,,,,,,
5_nurse,"['79b9b7df7ef848f6a6cd0a487e74d9b3', '7cf917f01662463295e0bd1934dbed96']",2022-08-13 17:19,2022-08-13 20:19,2022-08-13 17:30 ~ 2022-08-13 17:54,87.6,3.65,43.8,17.7,24.0,nurse
,,,,,,,,,,
,,,,,,,,,,
18_nurse,"['9bb025e64bf244e49d4db6eca20aad9e', 'ce0ba362b36d4e85a10d85a4449050fb']",2022-08-09 17:05,2022-08-09 21:05,2022-08-09 17:05 ~ 2022-08-09 17:26,74.9,3.566666666666667,37.45,16.8,21.0,nurse
18_nurse,"['a24c53834f6648f097822ec219147941', 'fa9ff08739ab43b88c8454663b20c48e']",2022-08-10 17:21,2022-08-10 19:21,2022-08-10 17:30 ~ 2022-08-10 17:55,91.25,3.65,45.625,18.3,25.0,nurse
18_nurse,"['8302e721cc16461fb13c53fe2d020613', '914e9a7cb71c4d9d82a492b3a6b4102f']",2022-08-11 17:03,2022-08-11 21:03,2022-08-11 17:03 ~ 2022-08-11 17:10,24.966666666666665,3.5666666666666664,12.483333333333333,12.0,7.0,nurse
,,,,,,,,,,
18_nurse,"['e977e351b8a54d91a88fbb8a04e219d0', 'd0da833015b24291becd3e243d6f6bf7']",2022-08-13 21:34,2022-08-13 23:34,2022-08-13 23:10 ~ 2022-08-13 23:34,93.13333333333333,3.880555555555555,46.56666666666666,17.7,24.0,nurse
18_nurse,"['cda0279ab8fa4a11a9c91b98dc7604bc', '34d1a2c9010b4f77911b5f69ce2603c8']",2022-08-14 21:35,2022-08-14 23:35,2022-08-14 22:32 ~ 2022-08-14 23:30,253.23333333333335,4.3660919540229886,126.61666666666667,29.1,58.0,nurse
,,,,,,,,,,
2_5_9,"['db08e43234fb42f88d2edb6f2f4b066f', '33f4a3f319574c74a6b2995ed7e18cac']",2022-08-09 05:52,2022-08-09 07:52,2022-08-09 07:30 ~ 2022-08-09 07:44,55.06666666666667,3.9333333333333336,27.533333333333335,14.4,14.0,5_9
2_5_9,"['cc1caea0aa714827b232a878d2a85773', '45e164284a9141a5980ddd2a184363e9']",2022-08-10 05:50,2022-08-10 08:50,2022-08-10 08:30 ~ 2022-08-10 08:32,7.4,3.7,3.7,10.5,2.0,5_9
2_5_9,"['cfc3a38906944c4d85d3206c65a165a5', '9db0dc4ce5e2450dad15aa4113a1f265']",2022-08-11 05:06,2022-08-11 07:06,2022-08-11 05:06 ~ 2022-08-11 05:16,45.5,4.55,22.75,13.2,10.0,5_9
2_5_9,"['2a8bf8361d20412cb5de7511e3332407', '7270df9d156e46d1a4bee98beb7f299e']",2022-08-12 05:20,2022-08-12 07:20,2022-08-12 06:42 ~ 2022-08-12 07:20,167.7,4.413157894736842,83.85,22.5,38.0,5_9
2_5_9,"['f5cc407fbe144faaaac62b5bd2b86ec1', '73d1eb9df8c74effb7f728087b60d439']",2022-08-13 05:24,2022-08-13 08:24,2022-08-13 08:00 ~ 2022-08-13 08:19,73.15,3.85,36.575,16.2,19.0,5_9
2_5_9,"['2288381e3bb44f30a6ba6f9da032c376', '933e6c87e33b4821b40932d241a221fb']",2022-08-14 05:18,2022-08-14 09:18,2022-08-14 08:58 ~ 2022-08-14 09:18,59.699999999999996,2.985,29.849999999999998,16.5,20.0,5_9
7_5_9,"['a731647a3203430f824171aa6c40d992', 'f5746ba42e27477c86382beb3e59a43d']",2022-08-08 06:01,2022-08-08 08:01,2022-08-08 07:43 ~ 2022-08-08 08:01,70.41666666666666,3.9120370370370363,35.20833333333333,15.9,18.0,5_9
,,,,,,,,,,
7_5_9,"['eae1f25231c747ed853c6e830f14edef', '4e584a433c1b40529fb5a3286796050e']",2022-08-10 05:14,2022-08-10 09:14,2022-08-10 08:45 ~ 2022-08-10 09:14,105.9,3.651724137931035,52.95,19.5,29.0,5_9
7_5_9,"['48adc2bd03184ca2a28d086a6b63b242', '0fa0ff88d32f46e3b5c7719fe1351b3f']",2022-08-11 05:09,2022-08-11 08:09,2022-08-11 07:41 ~ 2022-08-11 08:09,118.85,4.244642857142857,59.425,19.2,28.0,5_9
,,,,,,,,,,
7_5_9,"['e4c6bcb119304e468bcad5ea8c72812d', '55b910bf1f1447079774a02eafafc941']",2022-08-13 05:47,2022-08-13 08:47,2022-08-13 08:30 ~ 2022-08-13 08:32,7.433333333333334,3.716666666666667,3.716666666666667,10.5,2.0,5_9
7_5_9,"['36c61a1bb902418bb6988ef444470628', '46cbe4fc74834c339f77fe2a5fd28482']",2022-08-14 06:01,2022-08-14 10:01,2022-08-14 09:41 ~ 2022-08-14 10:01,59.3,2.965,29.65,16.5,20.0,5_9
11_5_9,"['915b4a841f7f4f51b5712d018e9576f1', '83e4d57a7a224b58a6ab381464901745']",2022-08-08 05:37,2022-08-08 08:37,2022-08-08 07:54 ~ 2022-08-08 08:37,164.98333333333335,3.836821705426357,82.49166666666667,24.0,43.0,5_9
11_5_9,"['2af00d89dc894c8d8d0ade355b41039b', 'ab1b1700129546398f68e3f046cedd31']",2022-08-09 05:33,2022-08-09 07:33,2022-08-09 07:13 ~ 2022-08-09 07:33,80.08333333333333,4.004166666666666,40.041666666666664,16.5,20.0,5_9
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11_5_9,"['066e8fb8ad09419b86049852ae3191d8', 'b24ad96970964c78bb08dc550a2ea167']",2022-08-13 05:28,2022-08-13 08:28,2022-08-13 07:45 ~ 2022-08-13 08:28,167.8,3.902325581395349,83.9,24.3,43.0,5_9
11_5_9,"['163efd41d192424394bd5e63b6e21c98', 'b79a930a40f141fb97248c392da62624']",2022-08-14 05:39,2022-08-14 09:39,2022-08-14 09:00 ~ 2022-08-14 09:27,80.1,2.9666666666666663,40.05,18.9,27.0,5_9
12_5_9,"['7c56f06b827c46cc8529221589d8d787', '1299bbc937e2410084f46c595106b705']",2022-08-08 05:20,2022-08-08 08:20,2022-08-08 07:34 ~ 2022-08-08 08:20,178.5,3.880434782608696,89.25,25.2,46.0,5_9
,,,,,,,,,,
12_5_9,"['cde1e13b6fa54114a7f78837d705c91e', 'ba281e92a2ff435d9d585862434e775e']",2022-08-10 05:48,2022-08-10 09:48,2022-08-10 09:30 ~ 2022-08-10 09:46,56.0,3.5,28.0,15.0,16.0,5_9
12_5_9,"['e00a1507663e4ab6ab16a04cb72d898a', '291460211e114b688b1a6e6448343eee']",2022-08-11 05:36,2022-08-11 09:36,2022-08-11 09:06 ~ 2022-08-11 09:36,113.80000000000001,3.793333333333334,56.900000000000006,19.8,30.0,5_9
12_5_9,"['059d5ab995614817b0c54794169cd04d', '0b8a4da0f9824fd5bcef28bb282b4876']",2022-08-12 05:35,2022-08-12 09:35,2022-08-12 08:54 ~ 2022-08-12 09:35,157.9,3.8512195121951223,78.95,23.4,41.0,5_9
12_5_9,"['85fdf4c283854a3c9979105e68ae8f63', '13155b66f8754766b2f4656d9f52fed0']",2022-08-13 05:37,2022-08-13 08:37,2022-08-13 08:30 ~ 2022-08-13 08:32,7.433333333333334,3.716666666666667,3.716666666666667,10.5,2.0,5_9
,,,,,,,,,,
20_5_9,"['6ad75cca036d45bdbfb8476809f76517', 'f65ad4ab334a42ab8f7b794e5a630e49']",2022-08-08 05:57,2022-08-08 07:57,2022-08-08 07:15 ~ 2022-08-08 07:57,167.75,3.994047619047619,83.875,23.7,42.0,5_9
20_5_9,"['5b8f3fe166304c2e8c0bf61675873c81', 'fd6ebc01a8124619b268e6c3dffa6cd6']",2022-08-09 05:13,2022-08-09 09:13,2022-08-09 09:00 ~ 2022-08-09 09:03,10.8,3.6,5.4,10.8,3.0,5_9
20_5_9,"['a4e7b588f48548f6a4319569cb77c2a9', 'bce079eed4af48cc8b5a3ad1e6b4cdb6']",2022-08-10 05:15,2022-08-10 08:15,2022-08-10 07:36 ~ 2022-08-10 08:15,152.05,3.898717948717949,76.025,22.8,39.0,5_9
20_5_9,"['e0ac918d550d45b79c4e1de31c111907', '4e283bfbff0d45d9aa106f9dd3fc62de']",2022-08-11 05:52,2022-08-11 09:52,2022-08-11 09:20 ~ 2022-08-11 09:52,120.86666666666666,3.777083333333333,60.43333333333333,20.4,32.0,5_9
20_5_9,"['7aede6fcf9654d0eb5e3585cdfd5ccae', 'fa762f2678f24677bb7fe3f2dcdf3d91']",2022-08-12 05:49,2022-08-12 08:49,2022-08-12 08:30 ~ 2022-08-12 08:39,35.1,3.9000000000000004,17.55,12.9,9.0,5_9
20_5_9,"['fb09323a9ed24d18b15abb13106adf7e', '0f6d5d87255644a3ba12c34974747ada']",2022-08-13 05:18,2022-08-13 08:18,2022-08-13 08:00 ~ 2022-08-13 08:10,38.5,3.85,19.25,13.2,10.0,5_9
20_5_9,"['0e1d2e43771e4565906cf2392af63a59', '8e50c5b6f07b4149bc61ae7b5977b471']",2022-08-14 05:48,2022-08-14 08:48,2022-08-14 08:19 ~ 2022-08-14 08:48,93.91666666666667,3.238505747126437,46.958333333333336,19.5,29.0,5_9
,,,,,,,,,,
12_nurse,"['20c05db46121443791bdbfd66e00e1a8', '795db98193c54bad8d0d7e3945cb2b28']",2022-08-09 17:39,2022-08-09 19:39,2022-08-09 17:39 ~ 2022-08-09 18:05,93.91666666666667,3.6121794871794872,46.958333333333336,18.6,26.0,nurse
,,,,,,,,,,
,,,,,,,,,,
12_nurse,"['d045688574e54ff59ce8ca7de4b09570', 'dd8179948a624524b831c7b03d6c07dc']",2022-08-12 21:31,2022-08-13 00:31,2022-08-12 21:31 ~ 2022-08-12 21:51,80.66666666666667,4.033333333333333,40.333333333333336,16.5,20.0,nurse
12_nurse,"['95145491f13840138c4571e9ba74d65c', '04c4bb360d04425a911fd8df71349f13']",2022-08-13 21:17,2022-08-13 23:17,2022-08-13 21:17 ~ 2022-08-13 21:24,26.25,3.75,13.125,12.3,7.0,nurse
12_nurse,"['cde19a4cb6ec478e8e73f3dd55cef1c1', '8b633d7441cb4cd2b9961e8f0ca05d3b']",2022-08-14 21:58,2022-08-15 01:58,2022-08-14 22:54 ~ 2022-08-14 23:30,156.8,4.355555555555556,78.4,21.9,36.0,nurse
,,,,,,,,,,
,,,,,,,,,,
15_9_5,"['cd6015419da6408ea4e7a20e77d1ec01', '0560e6069f59401db50ea9bcdb378cfc']",2022-08-10 18:01,2022-08-10 22:01,2022-08-10 18:01 ~ 2022-08-10 18:12,40.88333333333333,3.716666666666667,20.441666666666666,13.5,11.0,9_5
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
9_9_5,"['d9c8dfebe61b4fe6acd7553858a616b7', 'ea25c4e16532490fa2876b81cf768493']",2022-08-08 17:00,2022-08-08 20:00,2022-08-08 17:00 ~ 2022-08-08 17:01,3.716666666666667,3.716666666666667,1.8583333333333334,10.2,1.0,9_5
,,,,,,,,,,
9_9_5,"['9078b32c8d394da4844f8b1bd1c49909', 'c593cc34018a4d71bc84c840ab7e8f3e']",2022-08-10 17:53,2022-08-10 20:53,2022-08-10 17:53 ~ 2022-08-10 18:40,174.88333333333335,3.720921985815603,87.44166666666668,25.5,47.0,9_5
,,,,,,,,,,
9_9_5,"['894396fbb3e844e68e6eafcbb5b7cc92', '56026b00876f4c02bdc2c5f93ab12aad']",2022-08-12 17:55,2022-08-12 21:55,2022-08-12 17:55 ~ 2022-08-12 18:17,79.68333333333334,3.621969696969697,39.84166666666667,17.1,22.0,9_5
,,,,,,,,,,
9_9_5,"['0c5afb6339484904a49e303577882d8b', 'a8792512818b4e898b06cdae9eafed3e']",2022-08-14 17:23,2022-08-14 21:23,2022-08-14 17:23 ~ 2022-08-14 17:42,72.68333333333334,3.825438596491228,36.34166666666667,16.2,19.0,9_5
,,,,,,,,,,
11_nurse,"['2a1f7c8b642449cc8f8684961d48a02f', '1b3b5e078eac436ca7ac249252808854']",2022-08-09 17:10,2022-08-09 19:10,2022-08-09 17:10 ~ 2022-08-09 17:26,57.06666666666667,3.566666666666667,28.533333333333335,15.3,16.0,nurse
11_nurse,"['328e6047235549ed9ced058ffc8c79fb', '7ec4c34907cf4319ab61f9f5d3fd9312']",2022-08-10 17:56,2022-08-10 20:56,2022-08-10 17:56 ~ 2022-08-10 18:12,59.2,3.7,29.6,15.3,16.0,nurse
,,,,,,,,,,
11_nurse,"['d72044ec80b6432fb9f3fbdee7b9ba23', 'f5ba783cb392420f8988908e34d9d389']",2022-08-12 21:16,2022-08-13 01:16,2022-08-12 21:16 ~ 2022-08-12 21:41,100.6,4.024,50.3,18.0,25.0,nurse
11_nurse,"['715c5382f70b4dc787fbd2727ba0ce9f', '4d0f148976324214b870ca14d8310093']",2022-08-13 21:35,2022-08-14 00:35,2022-08-13 23:30 ~ 2022-08-13 23:35,18.916666666666668,3.7833333333333337,9.458333333333334,11.4,5.0,nurse
,,,,,,,,,,
,,,,,,,,,,
10_nurse,"['c4b07e30c9054b10bd4768f7f40ac4be', '75e16ac641e84f11b8bf318e52e9481a']",2022-08-09 09:36,2022-08-09 13:36,2022-08-09 12:40 ~ 2022-08-09 13:01,63.699999999999996,3.033333333333333,31.849999999999998,16.8,21.0,nurse
10_nurse,"['bbda8b8e50274cb7a83a39f15a3c346f', 'e3d9b572af9b4cbe95c20a28f751e32d']",2022-08-10 09:16,2022-08-10 13:16,2022-08-10 12:00 ~ 2022-08-10 12:41,88.95,2.169512195121951,44.475,23.4,41.0,nurse
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
5_9_5,"['b3aafeb6f45646c48bfaec5a3bdabc1d', '5ca8997aebda40f3b55d4f1354f88ebb']",2022-08-08 17:12,2022-08-08 19:12,2022-08-08 17:12 ~ 2022-08-08 17:37,94.08333333333334,3.7633333333333336,47.04166666666667,18.0,25.0,9_5
5_9_5,"['f42741e253644428a4e93a66f898ac81', 'e1045dfce68847f0b1402a6e2d1eea81']",2022-08-09 17:00,2022-08-09 20:00,2022-08-09 17:00 ~ 2022-08-09 17:07,24.966666666666665,3.5666666666666664,12.483333333333333,12.0,7.0,9_5
5_9_5,"['c65a9a6704ce47ec9b3a74a701aec7df', '5adc279994304f8699bec236887a9614']",2022-08-10 17:11,2022-08-10 19:11,2022-08-10 17:30 ~ 2022-08-10 17:46,58.4,3.65,29.2,15.3,16.0,9_5
5_9_5,"['a9e3be1d7967446d9cf244953fdb51e9', 'd544d6a9d68246c69e36c32ad2e55451']",2022-08-11 17:38,2022-08-11 21:38,2022-08-11 17:38 ~ 2022-08-11 18:03,91.53333333333333,3.6613333333333333,45.766666666666666,18.3,25.0,9_5
5_9_5,"['6f06389f281e4882a9294355b18a6e12', '9daa404bca994532b8da258efadc2bc6']",2022-08-12 17:14,2022-08-12 21:14,2022-08-12 17:14 ~ 2022-08-12 17:40,92.36666666666667,3.552564102564103,46.18333333333334,18.6,26.0,9_5
5_9_5,"['8ab608979e67485e81fd37b9b3bd1b23', '8d4d2954cd4f4f09898df7b4acbafd4f']",2022-08-13 17:47,2022-08-13 21:47,2022-08-13 17:47 ~ 2022-08-13 18:02,54.983333333333334,3.6655555555555557,27.491666666666667,14.7,15.0,9_5
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
7_nurse,"['1d118ef0a8364e1eb7af1974f2e01041', '544f4badc7ec47f5beee288212b63860']",2022-08-10 09:12,2022-08-10 11:12,2022-08-10 10:30 ~ 2022-08-10 10:46,49.86666666666667,3.1166666666666667,24.933333333333334,15.3,16.0,nurse
7_nurse,"['75219ddca5384776ab6bc72f30d34b45', '62e79b67fdb343a198b3d5098ea6c653']",2022-08-11 09:07,2022-08-11 11:07,2022-08-11 11:00 ~ 2022-08-11 11:01,3.533333333333333,3.533333333333333,1.7666666666666666,10.2,1.0,nurse
,,,,,,,,,,
7_nurse,"['e745ff32119c4078b42f908c8bedc582', 'ecf7ac3dfe3242f3bfb4d25d44a410b4']",2022-08-13 17:13,2022-08-13 21:13,2022-08-13 17:30 ~ 2022-08-13 17:50,73.0,3.65,36.5,16.5,20.0,nurse
7_nurse,"['34e7a0847a324941ba6116629b8d24b8', '871de8c4b92d4248b0f31ec7e964babf']",2022-08-14 17:20,2022-08-14 19:20,2022-08-14 17:20 ~ 2022-08-14 17:47,103.28333333333333,3.8253086419753086,51.641666666666666,18.9,27.0,nurse
,,,,,,,,,,
8_5_9,"['08f05ee270994819b6c59ac76b2ce6e5', '51327c90740849bb8fd01e151135809c']",2022-08-09 05:00,2022-08-09 07:00,2022-08-09 06:30 ~ 2022-08-09 06:52,90.56666666666666,4.116666666666666,45.28333333333333,17.1,22.0,5_9
8_5_9,"['06436bd2059c4d9c91a9d861a07dd55b', '5d41c4a3c66b4568bcc680cdccecf5f6']",2022-08-10 06:01,2022-08-10 10:01,2022-08-10 09:18 ~ 2022-08-10 10:01,151.46666666666667,3.5224806201550387,75.73333333333333,24.0,43.0,5_9
8_5_9,"['87601057b5d0445986c8d66571590a44', '8f7d14677d6a41e1b95b31d346935206']",2022-08-11 05:27,2022-08-11 09:27,2022-08-11 08:52 ~ 2022-08-11 09:27,134.6,3.8457142857142856,67.3,21.6,35.0,5_9
,,,,,,,,,,
8_5_9,"['e67bf4e1ead84ac5ae23a7331eaf9292', '75f65b452a8c4d3f8b10014944836db2']",2022-08-13 05:03,2022-08-13 07:03,2022-08-13 05:03 ~ 2022-08-13 05:42,162.75,4.173076923076923,81.375,22.8,39.0,5_9
,,,,,,,,,,
1_5_9,"['e6eb36e653bd4e36bcf1deeb3cdccecc', 'f4b5b914495143c9b285f0e5bf712f0b']",2022-08-08 05:41,2022-08-08 07:41,2022-08-08 06:46 ~ 2022-08-08 07:41,225.88333333333335,4.106969696969697,112.94166666666668,28.2,55.0,5_9
1_5_9,"['e7d5c55cf2c549e3974aac84661efd0f', 'ebd527e522474319a231e6dddca738eb']",2022-08-09 05:28,2022-08-09 07:28,2022-08-09 06:47 ~ 2022-08-09 07:28,165.98333333333335,4.048373983739838,82.99166666666667,23.4,41.0,5_9
1_5_9,"['7c638f6def3b4cf591f8dc02a22bd0ea', '11bcde3a8f5f4bf48468cf85aa57fbf8']",2022-08-10 05:34,2022-08-10 07:34,2022-08-10 06:08 ~ 2022-08-10 07:00,214.8,4.130769230769231,107.4,27.0,52.0,5_9
1_5_9,"['fd8ae69d4f3443cb9d5fb1a75182da8e', 'f0324a48a4804f88a2462cd4989e5846']",2022-08-11 05:05,2022-08-11 08:05,2022-08-11 07:53 ~ 2022-08-11 08:05,50.91666666666667,4.243055555555556,25.458333333333336,13.8,12.0,5_9
,,,,,,,,,,
1_5_9,"['d4f102a1f0bb4e95883ba57372490262', '5c2f9d9fdeb64ad2a077ee38edc1b9ce']",2022-08-13 05:03,2022-08-13 09:03,2022-08-13 08:56 ~ 2022-08-13 09:03,25.816666666666666,3.688095238095238,12.908333333333333,12.0,7.0,5_9
1_5_9,"['83cef835f94f44eaadea338bde56ef16', '216723b9f8354501ae63e310fde1b186']",2022-08-14 05:44,2022-08-14 08:44,2022-08-14 08:30 ~ 2022-08-14 08:37,22.05,3.15,11.025,12.3,7.0,5_9
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10_5_9,"['fafcb8c693ea418f9e967d5cbe1bf52d', 'bee343c40b1742909b388b42d385f984']",2022-08-11 05:45,2022-08-11 07:45,2022-08-11 07:04 ~ 2022-08-11 07:45,175.98333333333335,4.292276422764228,87.99166666666667,23.4,41.0,5_9
,,,,,,,,,,
,,,,,,,,,,
